Date,Open,High,Low,Close,Adj Close,Volume
2022-09-16,620.799988,621.400024,606.599976,614.200012,610.926758,10800773
2022-09-20,610.200012,613.599976,598.200012,602.599976,599.388550,2133925
2022-09-21,598.000000,613.400024,597.000000,613.400024,610.131042,5086554
2022-09-22,602.400024,612.599976,599.000000,599.000000,595.807800,2534445
2022-09-23,598.200012,600.400024,573.200012,575.400024,572.333557,2526299
2022-09-26,576.599976,581.799988,569.200012,576.599976,573.527100,3920026
2022-09-27,578.599976,585.000000,549.400024,549.799988,546.869995,5202703
2022-09-28,543.400024,546.000000,518.799988,541.000000,538.116882,6179891
2022-09-29,535.000000,538.278015,490.200012,495.100006,492.461487,6709269
2022-09-30,495.500000,516.599976,488.700012,515.000000,512.255432,4263568
2022-10-03,507.000000,526.799988,503.000000,523.200012,520.411743,3101384
2022-10-04,528.799988,538.599976,521.200012,535.799988,532.944580,4026417
2022-10-05,534.000000,544.400024,529.000000,544.400024,541.498779,4269161
2022-10-06,548.799988,549.599976,534.599976,537.200012,534.337158,3111053
2022-10-07,535.000000,535.000000,520.599976,523.599976,520.809570,2725312
2022-10-10,520.000000,537.000000,518.400024,530.799988,527.971191,5149693
2022-10-11,527.799988,533.400024,521.599976,524.599976,521.804260,4411679
2022-10-12,518.200012,525.200012,508.399994,516.400024,513.648010,2348246
2022-10-13,510.600006,530.000000,506.600006,522.599976,519.814880,2669418
2022-10-14,526.799988,538.400024,523.599976,523.599976,520.809570,2747993
2022-10-17,523.000000,539.000000,514.799988,530.799988,527.971191,3401358
2022-10-18,533.799988,538.400024,526.400024,532.799988,529.960571,1632833
2022-10-19,534.200012,534.200012,507.600006,517.799988,515.040527,2462158
2022-10-20,514.400024,519.000000,503.600006,518.200012,515.438416,3171236
2022-10-21,510.399994,513.400024,479.799988,486.200012,483.608917,5085596
2022-10-24,493.100006,510.600006,493.100006,502.000000,499.324707,3437343
2022-10-25,503.799988,515.599976,496.500000,512.799988,510.067139,4650967
2022-10-26,508.399994,524.400024,506.200012,524.400024,521.605347,2893816
2022-10-27,518.200012,532.400024,515.000000,527.599976,524.788269,2994757
2022-10-28,518.799988,524.400024,513.200012,520.400024,517.626709,2080588
2022-10-31,525.200012,528.400024,519.000000,521.599976,518.820251,3891265
2022-11-01,535.400024,544.799988,531.599976,534.400024,531.552063,2768296
2022-11-02,529.200012,540.200012,527.799988,529.200012,526.379761,3269013
2022-11-03,519.599976,528.200012,514.799988,528.200012,525.385132,1428220
2022-11-04,530.799988,545.000000,528.400024,540.599976,537.718994,1985662
2022-11-07,537.599976,543.182007,534.599976,535.599976,532.745605,2727180
2022-11-08,535.200012,548.400024,530.799988,547.200012,544.283875,4797079
2022-11-09,545.200012,557.200012,543.400024,554.000000,551.047607,3110329
2022-11-10,555.599976,577.799988,521.599976,571.000000,567.956970,5891580
2022-11-11,570.799988,576.799988,563.200012,574.599976,571.537781,2403254
2022-11-14,573.400024,579.200012,570.400024,573.400024,570.344238,2345355
2022-11-15,576.000000,579.000000,566.799988,574.000000,570.941040,3023176
2022-11-16,572.000000,576.200012,550.400024,555.799988,552.838013,3697512
2022-11-17,556.799988,564.599976,552.599976,559.000000,556.020935,1696912
2022-11-18,559.400024,570.000000,554.400024,566.799988,563.779358,3040440
2022-11-21,564.000000,573.200012,560.200012,570.200012,567.161255,2411801
2022-11-22,566.200012,572.799988,563.000000,570.599976,567.559082,2661185
2022-11-23,572.599976,585.200012,566.599976,580.799988,577.704773,3656927
2022-11-24,581.400024,592.799988,578.400024,587.000000,583.871704,3212182
2022-11-25,583.799988,584.799988,576.400024,577.400024,574.322937,4477344
2022-11-28,575.599976,579.000000,570.599976,571.400024,568.354919,2740204
2022-11-29,574.400024,575.400024,564.799988,564.799988,561.790039,4259460
2022-11-30,570.000000,570.799988,563.200012,565.799988,562.784668,4092283
2022-12-01,574.599976,586.599976,574.599976,576.799988,573.726074,3337801
2022-12-02,575.799988,583.000000,568.200012,575.200012,572.134644,2744773
2022-12-05,575.799988,582.799988,574.000000,580.000000,576.909058,2382597
2022-12-06,578.000000,580.599976,566.000000,568.200012,565.171936,1566420
2022-12-07,567.200012,569.799988,559.799988,559.799988,556.816650,2690203
2022-12-08,559.799988,562.400024,551.200012,557.000000,554.031616,2476749
2022-12-09,559.200012,565.000000,557.000000,562.200012,559.203918,2277732
2022-12-12,558.400024,564.599976,556.000000,557.000000,554.031616,1850537
2022-12-13,558.799988,578.599976,551.799988,569.400024,566.365540,3478058
2022-12-14,566.000000,566.000000,556.799988,563.799988,560.795349,2340133
2022-12-15,559.000000,562.599976,550.799988,550.799988,547.864624,2924910
2022-12-16,551.200012,551.200012,532.000000,534.400024,531.552063,5320978
2022-12-19,536.200012,536.599976,521.799988,521.799988,519.019165,1981782
2022-12-20,516.000000,521.000000,510.799988,520.000000,517.228760,5977484
2022-12-21,521.799988,525.799988,516.799988,524.799988,522.003174,2209134
2022-12-22,525.799988,529.000000,518.799988,521.799988,519.019165,2320838
2022-12-23,525.599976,525.599976,518.200012,518.200012,515.438416,923068
2022-12-28,516.000000,522.799988,511.000000,521.000000,518.223450,2385514
2022-12-29,523.000000,527.400024,517.200012,527.400024,524.589355,1598422
2022-12-30,523.599976,525.200012,515.599976,515.599976,512.852234,1009566
2023-01-03,520.200012,531.000000,517.400024,520.400024,517.626709,2142906
2023-01-04,523.200012,533.599976,521.599976,525.400024,522.600037,3577192
2023-01-05,521.200012,537.200012,520.000000,534.400024,534.400024,1701225
2023-01-06,534.799988,539.799988,527.400024,539.799988,539.799988,2115760
2023-01-09,542.200012,547.200012,535.599976,547.200012,547.200012,2293343
2023-01-10,543.799988,550.799988,539.599976,549.799988,549.799988,2548977
2023-01-11,550.799988,557.200012,548.400024,551.599976,551.599976,2809447
2023-01-12,553.200012,557.000000,547.000000,552.599976,552.599976,3400886
2023-01-13,553.000000,560.799988,550.200012,559.400024,559.400024,2178351
2023-01-16,559.799988,565.400024,558.400024,565.400024,565.400024,1487529
2023-01-17,564.599976,565.799988,557.000000,559.599976,559.599976,1744635
2023-01-18,558.599976,572.799988,558.599976,566.799988,566.799988,2399154
2023-01-19,577.000000,586.200012,569.900024,572.599976,572.599976,5375810
2023-01-20,575.599976,585.000000,571.400024,583.599976,583.599976,2480708
2023-01-23,584.200012,588.799988,583.799988,587.599976,587.599976,1604133
2023-01-24,590.000000,596.599976,588.039978,593.599976,593.599976,1928973
2023-01-25,590.400024,593.599976,583.599976,588.599976,588.599976,2021997
2023-01-26,593.599976,600.799988,591.599976,591.599976,591.599976,2095075
2023-01-27,593.400024,604.400024,588.599976,604.400024,604.400024,3263437
2023-01-30,607.799988,621.400024,602.599976,621.200012,621.200012,5777612
2023-01-31,620.599976,627.799988,616.799988,627.000000,627.000000,5513992
2023-02-01,624.000000,631.000000,615.400024,615.400024,615.400024,4046438
2023-02-02,621.000000,640.599976,616.599976,636.599976,636.599976,2997209
2023-02-03,634.200012,638.200012,624.200012,638.200012,638.200012,3279606
2023-02-06,633.799988,635.599976,621.599976,622.400024,622.400024,2859248
2023-02-07,620.000000,628.000000,615.599976,615.799988,615.799988,2669775
2023-02-08,616.599976,627.200012,614.799988,614.799988,614.799988,2386002
2023-02-09,617.599976,624.799988,615.599976,620.200012,620.200012,1978871
2023-02-10,617.400024,621.400024,602.000000,607.200012,607.200012,2033673
2023-02-13,610.200012,610.583984,602.799988,607.599976,607.599976,2702809
2023-02-14,609.400024,613.799988,603.400024,605.000000,605.000000,1861720
2023-02-15,608.000000,615.599976,606.599976,614.200012,614.200012,1316385
2023-02-16,617.599976,617.599976,607.599976,608.400024,608.400024,3777265
2023-02-17,602.400024,604.599976,597.400024,600.200012,600.200012,2949616
2023-02-20,601.599976,605.400024,597.000000,597.000000,597.000000,1432589
2023-02-21,594.200012,601.400024,589.200012,595.400024,595.400024,5168155
2023-02-22,593.599976,597.000000,587.000000,596.200012,596.200012,3431199
2023-02-23,596.599976,604.976013,596.200012,601.599976,601.599976,2345975
2023-02-24,603.000000,605.000000,594.599976,596.400024,596.400024,6253647
2023-02-27,600.400024,604.000000,596.400024,597.000000,597.000000,1459996
2023-02-28,594.200012,598.799988,592.000000,595.400024,595.400024,2883183
2023-03-01,593.799988,600.200012,591.599976,591.599976,591.599976,2210031
2023-03-02,589.000000,591.599976,584.400024,588.799988,588.799988,1609421
2023-03-03,589.599976,592.400024,583.400024,588.799988,588.799988,1700258
2023-03-06,588.000000,590.799988,585.000000,590.799988,590.799988,2894072
2023-03-07,590.200012,600.020020,589.400024,593.599976,593.599976,1595421
2023-03-08,590.000000,591.000000,583.000000,590.200012,590.200012,3715759
2023-03-09,588.000000,593.400024,583.599976,589.400024,589.400024,3807811
2023-03-10,585.400024,585.599976,568.799988,575.599976,575.599976,5198809
2023-03-13,577.599976,579.400024,565.599976,569.799988,569.799988,4893524
2023-03-14,572.200012,589.799988,570.200012,585.200012,585.200012,2884457
2023-03-15,586.400024,586.400024,572.000000,577.599976,577.599976,5461173
2023-03-16,580.400024,593.000000,576.401978,589.599976,589.599976,4102266
2023-03-17,593.200012,597.400024,583.400024,587.000000,587.000000,5264855
2023-03-20,584.000000,590.599976,579.599976,588.799988,588.799988,1746021
2023-03-21,592.599976,598.000000,590.400024,597.400024,597.400024,2615249
2023-03-22,599.200012,602.799988,593.000000,599.599976,599.599976,1491401
2023-03-23,599.200012,607.799988,597.400024,607.599976,607.599976,4378310
2023-03-24,606.000000,607.396973,591.799988,594.000000,594.000000,2592943
2023-03-27,599.599976,601.200012,593.799988,593.799988,593.799988,2147216
2023-03-28,595.000000,595.200012,584.400024,586.000000,586.000000,2125280
2023-03-29,587.400024,595.000000,585.000000,593.599976,593.599976,1048181
2023-03-30,596.200012,605.400024,596.200012,604.799988,604.799988,909090
2023-03-31,605.599976,617.400024,602.599976,616.200012,616.200012,3149954
2023-04-03,613.000000,614.799988,607.799988,613.000000,613.000000,3135656
2023-04-04,620.000000,627.000000,617.000000,619.599976,619.599976,3242090
2023-04-05,619.400024,619.400024,594.599976,594.599976,594.599976,2962953
2023-04-06,592.400024,599.799988,590.762024,598.799988,598.799988,1244480
2023-04-11,598.799988,607.400024,598.799988,605.200012,605.200012,1443566
2023-04-12,605.599976,610.599976,602.599976,602.599976,602.599976,2595380
2023-04-13,603.599976,617.200012,603.599976,615.000000,615.000000,1919506
2023-04-14,618.000000,624.599976,616.799988,620.000000,620.000000,1176261
2023-04-17,623.200012,631.400024,623.200012,627.599976,627.599976,1183924
2023-04-18,628.000000,630.400024,622.000000,624.799988,624.799988,1410804
2023-04-19,622.200012,624.200012,618.000000,620.599976,620.599976,1135812
2023-04-20,621.000000,622.799988,614.400024,622.799988,622.799988,1688878
2023-04-21,620.599976,630.200012,620.400024,630.200012,630.200012,1469757
2023-04-24,629.000000,637.000000,628.400024,634.200012,634.200012,1332809
2023-04-25,631.200012,636.200012,631.000000,632.200012,632.200012,2445007
